Ticker,Name,ISIN,Exchange,Currency,Region
9081,"KANAGAWA CHUO KOTSU CO.,LTD.",JP3214600003,,,JP
9090,AZ-COM MARUWA HOLDINGS INC.,JP3879170003,,,JP
9101,NIPPON YUSEN KK,JP3753000003,TSE,JPY,JP
9104,"MITSUI O.S.K.LINES,LTD.",JP3362700001,,,JP
9107,"KAWASAKI KISEN KAISHA,LTD.",JP3223800008,,,JP
9110,"NS UNITED KAIUN KAISHA,LTD.",JP3385000009,,,JP
9119,"IINO KAIUN KAISHA,LTD.",JP3131200002,,,JP
9142,KYUSHU RAILWAY,JP3247010006,TOKYO STOCK EXCHANGE,JPY,JP
9143,SG HOLDINGS LTD,JP3162770006,TOKYO STOCK EXCHANGE,JPY,JP
9147,"NIPPON EXPRESS HOLDINGS,INC.",JP3688370000,,,JP
9201,"JAPAN AIRLINES CO.,LTD.",JP3705200008,,,JP
9202,ANA HOLDINGS,JP3429800000,TOKYO STOCK EXCHANGE,JPY,JP
9247,TRE HOLDINGS CORP,JP3538540000,TSE,JPY,JP
9267,"GENKY DRUGSTORES CO.,LTD.",JP3282750003,,,JP
9274,"KPP GROUP HOLDINGS CO.,LTD.",JP3293350009,,,JP
9278,BOOKOFF GROUP HOLDINGS LIMITED,JP3829940000,,,JP
9279,GIFT HOLDINGS INC.,JP3264860002,,,JP
9301,MITSUBISHI LOGISTICS CORP ORD,JP3902000003,TSE,JPY,JP
9302,"MITSUI-SOKO HOLDINGS CO.,LTD.",JP3891200002,,,JP
9303,"THE SUMITOMO WAREHOUSE CO.,LTD.",JP3407000003,,,JP
9304,SHIBUSAWA LOGISTICS CORPORATION,JP3355600002,,,JP
9305,YAMATANE CORPORATION,JP3937600009,,,JP
9308,"INUI GLOBAL LOGISTICS CO.,LTD.",JP3146800002,,,JP
9310,JAPAN TRANSCITY CORPORATION,JP3739600009,,,JP
9319,"CHUO WAREHOUSE CO.,LTD.",JP3516600008,,,JP
9324,YASUDA LOGISTICS CORPORATION,JP3932820008,,,JP
9336,DAIEI KANKYO CO LTD,JP3480470008,TSE,JPY,JP
9364,KAMIGUMI CO LTD,JP3219000001,TSE,JPY,JP
9369,K. R. S. CORPORATION,JP3244700005,,,JP
9381,AIT CORPORATION,JP3160050005,,,JP
9401,"TBS HOLDINGS,INC.",JP3588600001,,,JP
9404,NIPPON TELEVISION NETWORK CORP ORD,JP3732200005,TSE,JPY,JP
9409,TV ASAHI HOLDINGS CORP,JP3429000007,TSE,JPY,JP
9412,SKY PERFECT JSAT HOLDINGS INC ORD,JP3396350005,TSE,JPY,JP
9413,TV TOKYO HOLDINGS CORP,JP3547060008,TSE,JPY,JP
9416,VISION INC/TOKYO JAPAN,JP3800330007,TSE,JPY,JP
9418,USEN NEXT HOLDINGS CO LTD,JP3944640006,TSE,JPY,JP
9432,"NTT,INC.",JP3735400008,,,JP
9433,KDDI CORPORATION,JP3496400007,,,JP
9434,SOFTBANK CORP.,JP3732000009,,,JP
9435,"HIKARI TSUSHIN,INC.",JP3783420007,,,JP
9449,GMO INTERNET GROUP INC,JP3152750000,TSE,JPY,JP
9468,KADOKAWA CORPORATION,JP3214350005,,,JP
9501,"TOKYO ELECTRIC POWER COMPANY HOLDINGS,IN",JP3585800000,,,JP
9502,"CHUBU ELECTRIC POWER COMPANY,INCORPORATE",JP3526600006,,,JP
9503,"THE KANSAI ELECTRIC POWER COMPANY,INCORP",JP3228600007,,,JP
9504,"THE CHUGOKU ELECTRIC POWER COMPANY,INCOR",JP3522200009,,,JP
9505,HOKURIKU ELECTRIC POWER COMPANY,JP3845400005,,,JP
9506,"TOHOKU ELECTRIC POWER COMPANY,INCORPORAT",JP3605400005,,,JP
9507,"SHIKOKU ELECTRIC POWER COMPANY,INCORPORA",JP3350800003,,,JP
9508,"KYUSHU ELECTRIC POWER COMPANY,INCORPORAT",JP3246400000,,,JP
9509,"HOKKAIDO ELECTRIC POWER COMPANY,INCORPOR",JP3850200001,,,JP
9511,"THE OKINAWA ELECTRIC POWER COMPANY,INCOR",JP3194700005,,,JP
9513,"ELECTRIC POWER DEVELOPMENT CO.,LTD.",JP3551200003,,,JP
9514,EF-ON INC.,JP3802140008,,,JP
9517,"EREX CO.,LTD.",JP3130830007,,,JP
9519,RENOVA INC,JP3981200003,TSE,JPY,JP
9531,"TOKYO GAS CO.,LTD.",JP3573000001,,,JP
9532,"OSAKA GAS CO.,LTD.",JP3180400008,,,JP
9533,TOHO GAS,JP3600200004,TOKYO STOCK EXCHANGE,JPY,JP
9534,"HOKKAIDO GAS CO.,LTD.",JP3847000001,,,JP
9535,"HIROSHIMA GAS CO.,LTD.",JP3796200008,,,JP
9536,"SAIBU GAS HOLDINGS CO.,LTD.",JP3311600005,,,JP
9543,"SHIZUOKA GAS CO.,LTD.",JP3351150002,,,JP
9551,METAWATER CO LTD,JP3921260000,TSE,JPY,JP
9601,"SHOCHIKU CO.,LTD.",JP3362800009,,,JP
9602,"TOHO CO.,LTD",JP3598600009,,,JP
9603,HIS CO LTD ORD,JP3160740001,TSE,JPY,JP
9605,"TOEI COMPANY,LTD.",JP3560000006,,,JP
9616,"KYORITSU MAINTENANCE CO.,LTD.",JP3253900009,,,JP
9627,AIN HOLDINGS INC.,JP3105250009,,,JP
9678,"KANAMOTO CO.,LTD.",JP3215200001,,,JP
9682,DTS CORP,JP3548500002,TSE,JPY,JP
9684,"SQUARE ENIX HOLDINGS CO.,LTD.",JP3164630000,,,JP
9697,"CAPCOM CO.,LTD.",JP3218900003,,,JP
9706,JAPAN AIRPORT TERMINAL CO LTD,JP3699400002,TSE,JPY,JP
9716,"NOMURA CO.,LTD.",JP3762400004,,,JP
9735,SECOM CO LTD ORD,JP3421800008,TSE,JPY,JP
9743,"TANSEISHA CO.,LTD.",JP3472200009,,,JP
9744,MEITEC GROUP HOLDINGS INC,JP3919200000,TSE,JPY,JP
9746,TKC CORP,JP3539400006,TSE,JPY,JP
9757,FUNAI SOKEN HOLDINGS INC,JP3825800000,TSE,JPY,JP
9759,NSD CO LTD,JP3712600000,TSE,JPY,JP
9766,KONAMI GROUP CORPORATION,JP3300200007,,,JP
9793,DAISEKI CO LTD,JP3485600005,TSE,JPY,JP
9824,"SENSHU ELECTRIC CO.,LTD.",JP3424400004,,,JP
9828,GENKI GLOBAL DINING CONCEPTS CORPORATION,JP3282800006,,,JP
9830,TRUSCO NAKAYAMA CORPORATION,JP3635500006,,,JP
9831,YAMADA HOLDINGS,JP3939000000,TOKYO STOCK EXCHANGE,JPY,JP
9832,"AUTOBACS SEVEN CO.,LTD.",JP3172500005,,,JP
9842,ARCLANDS CORPORATION,JP3100100001,,,JP
9843,NITORI HOLDINGS CO LTD,JP3756100008,TSE,JPY,JP
9861,"YOSHINOYA HOLDINGS CO.,LTD.",JP3958000006,,,JP
9869,"KATO SANGYO CO.,LTD.",JP3213300001,,,JP
9882,YELLOW HAT LTD.,JP3131350005,,,JP
9887,"MATSUYA FOODS HOLDINGS CO.,LTD.",JP3869800007,,,JP
9889,JBCC HOLDINGS INC,JP3746800006,TSE,JPY,JP
9900,SAGAMI HOLDINGS CORPORATION,JP3316200009,,,JP
9902,NICHIDEN CORPORATION,JP3661950000,,,JP
9934,"INABA DENKISANGYO CO.,LTD.",JP3146200005,,,JP
9936,OHSHO FOOD SERVICE CORP.,JP3174300008,,,JP
9948,"ARCS COMPANY,LIMITED",JP3968600001,,,JP
9956,"VALOR HOLDINGS CO.,LTD.",JP3778400006,,,JP
9960,TOTECH CORP,JP3595300009,TSE,JPY,JP
9962,MISUMI GROUP INC.,JP3885400006,,,JP
9974,"BELC CO.,LTD.",JP3835700000,,,JP
9983,"FAST RETAILING CO.,LTD.",JP3802300008,,,JP
9984,SOFTBANK GROUP CORP.,JP3436100006,,,JP
9987,SUZUKEN LTD,JP3398000004,TOKYO STOCK EXCHANGE,JPY,JP
9989,SUNDRUG CO LTD ORD,JP3336600006,TSE,JPY,JP
9997,"BELLUNA CO.,LTD.",JP3835650007,,,JP
JPY,JPY CASH,US52110K1034,,JPY,JP
USD,USD/JPY,US74347R6696,,JPY,JP
